OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303468:20160627:1055:SR,Sample-Routine,Water,Surface Water,2016-06-27,10:55:00,EDT,,,,,,,,,,,,1663,Lake Erie Nearshore Water Quality Monitoring,,21OHIO_WQX-303468,Lake Erie off Lake Side,189361,,,,41.5567490000,-82.7850720000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864781939,,as N,Nitrate + Nitrite,Unfiltered,0.54,mg/L,,Final,,Actual,,,,,,,,,,Depth Composite,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303468%3A20160627%3A1055%3ASR/results/864781939/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:44:35,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303654:20160720:1241:SR,Sample-Routine,Water,Surface Water,2016-07-20,12:41:00,EDT,,,,,,,,,,,,1788,Conotton Creek Basin 2016 TMDL,,21OHIO_WQX-303654,TRIB. TO CONOTTON CR. (7.67) @ BROWN HILL RD.,190923,,,,40.5434000000,-81.3608000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864792574,,as N,Nitrate + Nitrite,Unfiltered,0.17,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303654%3A20160720%3A1241%3ASR/results/864792574/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:10,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303548:20160809:1419:SR,Sample-Routine,Water,Surface Water,2016-08-09,14:19:00,EDT,,,,,,,,,,,,1789,Symmes Creek Basin 2016 TMDL,,21OHIO_WQX-303548,ELKINS CREEK @ NATIONAL FOREST PULLOFF ADJ. ELKINS CREEK RD.,192386,,,,38.6326950000,-82.5309940000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864838359,,as N,Nitrate + Nitrite,Unfiltered,0.12,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303548%3A20160809%3A1419%3ASR/results/864838359/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:56,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300427:20160811:0945:SR,Sample-Routine,Water,Surface Water,2016-08-11,09:45:00,EDT,,,,,,,,,,,,1132,Inland Lakes Program,,21OHIO_WQX-300427,CUTLER LAKE (TRIB. TO MANNS FORK),192550,,,,39.8172210000,-81.8490900000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864830583,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,Bottom,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-300427%3A20160811%3A0945%3ASR/results/864830583/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:32,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300516:20160218:1219:SR,Sample-Routine,Water,Surface Water,2016-02-18,12:19:00,EST,,,,,,,,,,,,1713,Miscellaneous Chemistry Sampling - All Years,,21OHIO_WQX-300516,"CUYAHOGA R. AT MUNROE FALLS, UPST. OLD DAM (FREE FLOWING)",185469,,,,41.1409000000,-81.4352700000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864774142,,as N,Nitrate + Nitrite,Unfiltered,1.7,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-300516%3A20160218%3A1219%3ASR/results/864774142/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:44:08,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-611790:20160620:1209:SR,Sample-Routine,Water,Surface Water,2016-06-20,12:09:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-611790,TUSCARAWAS R. AT NEWCOMERSTOWN @ RIVER ST.,188810,,,,40.2611000000,-81.6097000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864800508,,as N,Nitrate + Nitrite,Unfiltered,1.42,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-611790%3A20160620%3A1209%3ASR/results/864800508/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:37,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-301339:20160418:1303:SR,Sample-Routine,Water,Surface Water,2016-04-18,13:03:00,EDT,,,,,,,,,,,,1708,Compliance Sampling,,21OHIO_WQX-301339,OHIO RIVER UPST. DAYTON POWER AND LIGHT J.M. STUART STATION,186622,,,,38.6283920000,-83.6678600000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864775787,,as N,Nitrate + Nitrite,Unfiltered,1.06,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-301339%3A20160418%3A1303%3ASR/results/864775787/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:44:14,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500150:20160310:1133:SR,Sample-Routine,Water,Surface Water,2016-03-10,11:33:00,EST,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-500150,500150-OTTAWA R. NEAR KALIDA @ CO. RD. 19,185763,,,,40.9900000000,-84.2267000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864795161,,as N,Nitrate + Nitrite,Unfiltered,6.74,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-500150%3A20160310%3A1133%3ASR/results/864795161/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:19,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300020:20160922:1018:SR,Sample-Routine,Water,Surface Water,2016-09-22,10:18:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-300020,TIFFIN R. W OF STRYKER @ CO. RD.  F (CURTIS ST.),195279,,,,41.5000000000,-84.4301000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864829318,,as N,Nitrate + Nitrite,Unfiltered,0.65,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-300020%3A20160922%3A1018%3ASR/results/864829318/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:28,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03P18:20161017:1211:SR,Sample-Routine,Water,Surface Water,2016-10-17,12:11:00,EDT,,,,,,,,,,,,1786,Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-W03P18,RACCOON CREEK S OF CLARION @ ST. RT. 124,196527,,,,39.0842000000,-82.3911000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864865118,,as N,Nitrate + Nitrite,Unfiltered,0.24,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-W03P18%3A20161017%3A1211%3ASR/results/864865118/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:24:23,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R08W03:20160720:1215:SR,Sample-Routine,Water,Surface Water,2016-07-20,12:15:00,EDT,,,,,,,,,,,,1788,Conotton Creek Basin 2016 TMDL,,21OHIO_WQX-R08W03,INDIAN FORK S OF CARROLLTON @ ST. RT. 332,190934,,,,40.5583000000,-81.0986000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864811147,,as N,Nitrate + Nitrite,Unfiltered,6.61,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-R08W03%3A20160720%3A1215%3ASR/results/864811147/resdetectqntlmts,Reporting limit,0.2,mg/L,,2020-11-25T13:46:12,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-U03S02:20160531:1229:SR,Sample-Routine,Water,Surface Water,2016-05-31,12:29:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-U03S02,HONEY CREEK  AT MELMORE @ ST. RT. 67/100,187726,,,,41.0222000000,-83.1097000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864812308,,as N,Nitrate + Nitrite,Unfiltered,2.21,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-U03S02%3A20160531%3A1229%3ASR/results/864812308/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:16,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204475:20160803:1010:SR,Sample-Routine,Water,Surface Water,2016-08-03,10:10:00,EDT,,,,,,,,,,,,1132,Inland Lakes Program,,21OHIO_WQX-204475,"AMANN RESERVOIR, L-1",191785,,,,40.7122000000,-82.8231000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864828039,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,bottom,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-204475%3A20160803%3A1010%3ASR/results/864828039/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:24,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H09W02:20160616:1010:SR,Sample-Routine,Water,Surface Water,2016-06-16,10:10:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-H09W02,GREAT MIAMI R. AT DAYTON @ STEWART ST.,188564,,,,39.7400000000,-84.1933000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864802534,,as N,Nitrate + Nitrite,Unfiltered,2.35,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-H09W02%3A20160616%3A1010%3ASR/results/864802534/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:44,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303579:20160825:1134:SR,Sample-Routine,Water,Surface Water,2016-08-25,11:34:00,EDT,,,,,,,,,,,,1788,Conotton Creek Basin 2016 TMDL,,21OHIO_WQX-303579,CONOTTON CREEK @ MILLER HILL RD.,193605,,,,40.5139000000,-81.2748000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864840791,,as N,Nitrate + Nitrite,Unfiltered,0.54,mg/L,,Final,,Actual,,,,,,,,,,CBOD20 cBOD20 result rejected due to uncertainty in BOD analysis.,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303579%3A20160825%3A1134%3ASR/results/864840791/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:03,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03W36:20160706:1438:SR,Sample-Routine,Water,Surface Water,2016-07-06,14:38:00,EDT,,,,,,,,,,,,1786,Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-W03W36,W. BR. RACCOON CREEK @ ILESBORO-CEDAR FALLS RD,189945,,,,39.4197000000,-82.4692000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864820503,,as N,Nitrate + Nitrite,Unfiltered,0.27,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-W03W36%3A20160706%3A1438%3ASR/results/864820503/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:43,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03P05:20160217:1143:SR,Sample-Routine,Water,Surface Water,2016-02-17,11:43:00,EST,,,,,,,,,,,,1786,Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-W03P05,RACCOON CREEK AT VINTON @ ST. RT. 160,185447,,,,38.9761000000,-82.3383000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864815857,,as N,Nitrate + Nitrite,Unfiltered,0.36,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-W03P05%3A20160217%3A1143%3ASR/results/864815857/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:28,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601770:20161129:1230:SR,Sample-Routine,Water,Surface Water,2016-11-29,12:30:00,EST,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-601770,LICKING R. NEAR NEWARK  @ ST. RT. 16 (STADDEN BRIDGE),198341,,,,40.0592000000,-82.3397000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864851866,,as N,Nitrate + Nitrite,Unfiltered,2.55,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-601770%3A20161129%3A1230%3ASR/results/864851866/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:37,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-X99Q02:20160809:1250:SR,Sample-Routine,Water,Surface Water,2016-08-09,12:50:00,EDT,,,,,,,,,,,,1787,Southwest Ohio River Tributaries 2016 TMDL,,21OHIO_WQX-X99Q02,"LOWER TWIN CREEK NW OF BUENA VISTA, ADJ. LOWER TWIN CREEK RD",192333,,,,38.6481280000,-83.2739030000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864869861,,as N,Nitrate + Nitrite,Unfiltered,0.43,mg/L,,Final,,Actual,,,,,,,,,,#12 Associated field blank 192334.,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-X99Q02%3A20160809%3A1250%3ASR/results/864869861/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:24:43,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-610090:20160803:1125:SR,Sample-Routine,Water,Surface Water,2016-08-03,11:25:00,EDT,,,,,,,,,,,,1803,Large River Nutrient Study 2016,,21OHIO_WQX-610090,GREAT MIAMI R. @ LIBERTY-FAIRFIELD RD.,191847,,,,39.4293000000,-84.4764000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864852489,,as N,Nitrate + Nitrite,Unfiltered,2.66,mg/L,,Final,,Actual,,,,,,,,,,"#7

Sluggish flow. Water was fairly green. Lots of aquatic bugs (field blank collected at this site). CBOD20 result qualified due to blank contamination.

Selenium result qualified due to blank concentration that is <20% of project DQOs.

Ammonia result qualified due to blank concentration that is <20% of project DQOs.",,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-610090%3A20160803%3A1125%3ASR/results/864852489/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:40,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03P53:20160607:1011:SR,Sample-Routine,Water,Surface Water,2016-06-07,10:11:00,EDT,,,,,,,,,,,,1132;1786,Inland Lakes Program;Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-W03P53,JOHNSON RUN NW OF HAMDEN @ TRIPP RD.,187933,,,,39.1732000000,-82.5338000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864817767,,as N,Nitrate + Nitrite,Unfiltered,0.22,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-W03P53%3A20160607%3A1011%3ASR/results/864817767/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:34,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-U03S02:20160309:1236:SR,Sample-Routine,Water,Surface Water,2016-03-09,12:36:00,EST,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-U03S02,HONEY CREEK  AT MELMORE @ ST. RT. 67/100,185738,,,,41.0222000000,-83.1097000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864812264,,as N,Nitrate + Nitrite,Unfiltered,7.26,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-U03S02%3A20160309%3A1236%3ASR/results/864812264/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:16,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203920:20160628:1345:SR,Sample-Routine,Water,Surface Water,2016-06-28,13:45:00,EDT,,,,,,,,,,,,1132,Inland Lakes Program,,21OHIO_WQX-203920,"FORKED RUN LAKE, L-1",189481,,,,39.0925000000,-81.7686000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864768792,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,BOTTOM,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-203920%3A20160628%3A1345%3ASR/results/864768792/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:43:50,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-X04P01:20160825:1325:SR,Sample-Routine,Water,Surface Water,2016-08-25,13:25:00,EDT,,,,,,,,,,,,1787,Southwest Ohio River Tributaries 2016 TMDL,,21OHIO_WQX-X04P01,UPPER TWIN CREEK AT MCGAW @ U.S. RT. 52,193625,,,,38.6375750000,-83.2245480000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864869347,,as N,Nitrate + Nitrite,Unfiltered,0.26,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-X04P01%3A20160825%3A1325%3ASR/results/864869347/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:24:41,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P11W25:20160720:1220:SR,Sample-Routine,Water,Surface Water,2016-07-20,12:20:00,EDT,2016-07-20,21:20:00,EDT,,,,,,,,,1678,Maumee River/Auglaize River Mainstems 2012-13,,21OHIO_WQX-P11W25,"MAUMEE R. DST. GRAND RAPIDS @ CAMPGROUND, UPST SHEETS ISLAND",191027,,,,41.4288380000,-83.8307670000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864809403,,as N,Nitrate + Nitrite,Unfiltered,4.09,mg/L,,Final,,Actual,,,,,,,,,,"Sampler setup by Becker. Sample made by Selbe. Sampler hose was pulled out of the water, hence shorter time and dropped metals.",,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-P11W25%3A20160720%3A1220%3ASR/results/864809403/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:07,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203956:20160803:1518:SR,Sample-Routine,Water,Surface Water,2016-08-03,15:18:00,EDT,,,,,,,,,,,,1786,Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-203956,WILLIAMS RUN SE OF WILKESVILLE @ MOUTH,191953,,,,39.0581960000,-82.3069580000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864826973,,as N,Nitrate + Nitrite,Unfiltered,0.32,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-203956%3A20160803%3A1518%3ASR/results/864826973/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:20,STORET
